hostid,host,class,HST_1,HST_2,HST_3,HST_4,HST_5,HST_6
5815,www.derby.ac.uk,nonspam,89,5,5.561797753,0.224719101,0.0678547,1.578378378
5816,www.derby.gov.uk,nonspam,921,3,4.857763301,0.719869707,0.0950479,2.494220989
5817,www.derbyshire.gov.uk,nonspam,329,3,5.917933131,0.452887538,0.126609,2.143126177
5819,www.derweb.co.uk,nonspam,63,5,5.650793651,0.047619048,0.0359306,1.669322709
5822,www.designcouncil.org.uk,nonspam,41,0,4.463414634,0,0.173624,1.30994152
5827,www.destination-cornwall.co.uk,nonspam,11,11,6.272727273,0,0.0422535,0.860215054
5828,www.destiny-cards.co.uk,nonspam,677,0,4.370753323,0.218611521,0.128007,2.450134771
5829,www.detini.gov.uk,nonspam,1,0,4,0,0.0150943,0.102040816
5831,www.developments.org.uk,nonspam,1090,15,4.739449541,6.197247706,0.107531,2.491437674
5832,www.devon-connect.co.uk,nonspam,428,9,5.71728972,0.095794393,0.122959,2.924720244
5833,www.devon-cornwall.police.uk,nonspam,24,4,4.833333333,0.208333333,0.0513729,0.985915493
5835,www.dfee.gov.uk,nonspam,22,3,4.272727273,0.045454545,0.301282,0.950819672
5836,www.dfes.gov.uk,nonspam,22,3,4.272727273,0.045454545,0.301282,0.958677686
5837,www.dfhs.org.uk,nonspam,255,0,5.235294118,0.48627451,0.26373,2.051612903
5838,www.dfid.gov.uk,nonspam,236,7,4.991525424,0.008474576,0.0819535,1.892904953
5839,www.dfpni.gov.uk,nonspam,308,13,5.840909091,0.711038961,0.124361,2.270474138
5841,www.dgfhs.org.uk,nonspam,43,9,5.465116279,0,0.0954121,1.293023256
5842,www.dgnscrn.demon.co.uk,nonspam,901,3,5.108768036,0.007769145,0.241311,3.341833637
5844,www.dhsspsni.gov.uk,nonspam,146,8,5.712328767,0.664383562,0.0830429,1.852551985
5846,www.dialaphone.co.uk,nonspam,558,10,4.620071685,0.711469534,0.156082,2.481012658
5847,www.dialelectrical.co.uk,nonspam,344,4,4.322674419,0.645348837,0.0893576,2.144028103
5848,www.dianahoare.co.uk,nonspam,203,0,5.719211823,2.123152709,0.054326,1.968253968
5849,www.dictionary.co.uk,nonspam,208,7,5.293269231,0.466346154,0.148925,2.178036606
5850,www.did.stu.mmu.ac.uk,nonspam,208,9,5.692307692,0.057692308,0.0722656,2.035087719
5859,www.digital-radio-guide.co.uk,nonspam,445,8,4.75505618,0.029213483,0.110151,3.009400705
5860,www.digitalegypt.ucl.ac.uk,nonspam,166,4,5.457831325,0.156626506,0.0865412,1.857885615
5861,www.digitalfirst.co.uk,nonspam,475,18,4.793684211,0.393684211,0.0655667,2.092775665
5863,www.digitalmaidstone.co.uk,nonspam,10,2,5,0.1,0.284091,0.697674419
5865,www.digitalphotouser.co.uk,nonspam,101,4,5.277227723,0.059405941,0.0493381,1.677248677
5866,www.digitalroutes.co.uk,nonspam,126,12,4.896825397,1.111111111,0.0771057,1.597849462
5867,www.digitalspy.co.uk,nonspam,976,9,4.933401639,0.664959016,0.173676,2.198557327
5873,www.dircon.co.uk,nonspam,1,1,11,0,0.0237581,0.218181818
5874,www.direct-golf.co.uk,nonspam,716,18,5.044692737,0.301675978,0.0558848,2.222907036
5879,www.directferries.co.uk,nonspam,929,10,5.256189451,0.262648009,0.102867,3.169029444
5881,www.directgov.gov.uk,nonspam,22,3,4.681818182,0.045454545,0.366548,0.961538462
5885,www.directory.co.uk,nonspam,137,5,5.890510949,0.04379562,0.0784943,1.798095238
5886,www.directoryenquiries.co.uk,nonspam,178,8,5.106741573,0.02247191,0.168646,2.039399625
5889,www.dis.strath.ac.uk,nonspam,23,3,4.260869565,0.043478261,0.315113,1.008333333
5891,www.disability.gov.uk,nonspam,22,3,4.545454545,0.045454545,0.3125,0.960629921
5892,www.disabilitynow.org.uk,nonspam,860,8,4.720930233,0.136046512,0.148186,2.229270503
5893,www.disclosure.gov.uk,nonspam,638,6,4.984326019,0.172413793,0.121439,2.42566709
5894,www.discology.co.uk,nonspam,112,15,5.544642857,1.107142857,0.0211606,1.805418719
5898,www.discount-home-electronics.co.uk,nonspam,475,6,5.111578947,0.122105263,0.129937,2.594280608
5901,www.discounted-hotels-london.co.uk,nonspam,1027,8,5.269717624,0.084712756,0.057384,3.461827957
5908,www.discoverychannel.co.uk,nonspam,26,2,3.692307692,0.038461538,0.281525,0.945736434
5912,www.disney.co.uk,nonspam,325,9,4.944615385,0.08,0.168131,2.139534884
5914,www.div.ed.ac.uk,nonspam,116,12,6.181034483,0.612068966,0.0673492,1.978622328
5917,www.divx-ps2.co.uk,nonspam,255,9,4.780392157,0.117647059,0.0189754,1.997289973
5919,www.dixonmotors.co.uk,nonspam,563,29,5.390763766,0.019538188,0.166639,2.537376587
5934,www.djsource.co.uk,nonspam,949,8,4.7028451,0.047418335,0.122033,2.270134228
5935,www.dl.ac.uk,nonspam,17,1,5.352941176,0.058823529,0.433333,0.939130435
5937,www.dma.org.uk,nonspam,10,2,4.6,0.1,0.328571,0.7
5938,www.dmag.org.uk,nonspam,212,8,5.316037736,0.188679245,0.240452,2.320623917
5939,www.dmu.ac.uk,nonspam,335,7,5.432835821,0.495522388,0.125734,2.015902713
5941,www.doc.gold.ac.uk,nonspam,361,6,5.778393352,0.058171745,0.187809,2.27839851
5943,www.doc.mmu.ac.uk,nonspam,324,0,5.484567901,0.148148148,0.0662195,2.232731137
5944,www.docm.mmu.ac.uk,nonspam,324,0,5.484567901,0.148148148,0.0662195,2.232731137
5945,www.dodonline.co.uk,nonspam,354,11,5.290960452,0,0.0822212,2.112903226
5946,www.doeni.gov.uk,nonspam,241,4,5.788381743,0.153526971,0.0610771,2.297752809
5948,www.dogclub.co.uk,nonspam,5,2,5.2,0.6,0.0778443,0.462686567
5949,www.doggysoft.co.uk,nonspam,106,3,5.056603774,0.79245283,0.199257,1.702917772
5952,www.doh.gov.uk,nonspam,7,2,4.285714286,0.714285714,0.102041,0.528571429
5953,www.doitpoms.ac.uk,nonspam,76,10,6.184210526,0.578947368,0.0710721,1.711598746
5954,www.dolphinmusic.co.uk,nonspam,703,0,4.923186344,0.234708393,0.115617,2.334080717
5957,www.don.ac.uk,nonspam,297,4,4.892255892,0.131313131,0.137517,1.979638009
5958,www.doncaster.gov.uk,nonspam,403,6,4.913151365,0.138957816,0.0903614,2.208526413
5959,www.doncasterfhs.co.uk,nonspam,433,2,4.581986143,0.457274827,0.181802,2.150355872
5961,www.doors.homestylekitchens.co.uk,nonspam,259,12,5.27027027,0.034749035,0.183962,2.185733513
5964,www.dooyoo.co.uk,nonspam,365,9,5.147945205,0.695890411,0.0427531,1.947916667
5965,www.double-glazing-replacement-windows.co.uk,nonspam,1651,9,5.211387038,0.213809812,0.182722,2.687368973
5966,www.double-glazing-uk.co.uk,nonspam,522,8,6.249042146,0.718390805,0.0812312,2.541302888
5968,www.dover.gov.uk,nonspam,567,5,5.405643739,0.511463845,0.13032,2.271419637
5977,www.dpmms.cam.ac.uk,nonspam,109,10,5.412844037,0.119266055,0.0803268,2.233226837
5978,www.dptac.gov.uk,nonspam,569,6,5.021089631,0.365553603,0.229018,2.484408992
5979,www.dragonfinance.co.uk,nonspam,367,18,5.267029973,0.185286104,0.328462,2.595936795
5980,www.drc.org.uk,nonspam,208,6,5.384615385,0.490384615,0.025005,1.930232558
5982,www.drdni.gov.uk,nonspam,10,2,4.6,0.1,0.330935,0.7
5983,www.drfoot.co.uk,nonspam,223,19,4.784753363,0.708520179,0.0425473,1.975497703
5984,www.drfoster.co.uk,nonspam,202,5,5.782178218,0.237623762,0.198606,2.167721519
5985,www.driffield.co.uk,nonspam,10,2,4.6,0.1,0.289308,0.7
5986,www.drindod.ac.uk,nonspam,82,15,5.304878049,0.207317073,0.0945447,1.667741935
5988,www.driscollsantiques.co.uk,nonspam,715,5,6.074125874,0.208391608,0.0492577,3.408355795
5989,www.drive-alive.co.uk,nonspam,865,19,5.067052023,0.10867052,0.211637,2.626626627
5992,www.drps.ed.ac.uk,nonspam,174,10,5.729885057,0.126436782,0.27181,2.360887097
5993,www.druginfozone.nhs.uk,nonspam,6,2,4.666666667,0,0.20438,0.523076923
5995,www.drugscope.org.uk,nonspam,583,3,5.902229846,0.425385935,0.113662,2.586118252
5997,www.dsa.gov.uk,nonspam,413,1,4.978208232,0.162227603,0.186977,2.152571927
5998,www.dsdni.gov.uk,nonspam,299,6,5.515050167,0.52173913,0.102537,2.236509759
5999,www.dsjpc.org.uk,nonspam,765,2,4.350326797,0.11372549,0.161569,2.534365325
6000,www.dss.gov.uk,nonspam,22,3,4.227272727,0.045454545,0.311037,0.958333333
6001,www.dsse.ecs.soton.ac.uk,nonspam,814,7,5.641277641,0.12039312,0.366627,3.288321168
6003,www.dsu.org.uk,nonspam,334,10,5.146706587,0.401197605,0.0915628,2.088504578
6004,www.dtg.org.uk,nonspam,225,7,4.831111111,0.471111111,0.215504,1.940828402
6005,www.dthomas.co.uk,nonspam,259,2,5.71042471,0.034749035,0.12113,2.257142857
6007,www.dtlr.gov.uk,nonspam,189,10,5.211640212,0,0.140114,2.410677618
6008,www.dudley.gov.uk,nonspam,672,6,5.119047619,0.211309524,0.0986635,2.408904511
6010,www.dumgal.gov.uk,nonspam,10,2,5,0.1,0.37594,0.697674419
6011,www.dundee.ac.uk,nonspam,152,5,5.065789474,0.789473684,0.0389243,1.710575139
6017,www.dur.ac.uk,nonspam,196,2,5.494897959,0.43877551,0.155076,1.998430141
6018,www.durham.ac.uk,nonspam,20,2,3.65,0.05,0.264493,0.815789474
6020,www.dusa.dundee.ac.uk,nonspam,24,3,4.291666667,0.041666667,0.324921,1
6024,www.dvd-index.co.uk,nonspam,278,10,4.485611511,0.147482014,0.122159,1.882716049
6029,www.dvd.reviewer.co.uk,nonspam,295,16,5.610169492,0.013559322,0.246684,2.410383189
6032,www.dvdfever.co.uk,nonspam,1335,15,4.299625468,0.0082397,0.171831,2.841365462
6035,www.dvdsource.co.uk,nonspam,665,22,3.870676692,2.562406015,0.0701248,2.756595745
6037,www.dvdtimes.co.uk,nonspam,4003,0,4.407194604,0.162128404,0.254618,2.868787276
6039,www.dvdworld.co.uk,nonspam,1119,4,4.623771224,0.571939231,0.0828185,2.194977328
6040,www.dvla.gov.uk,nonspam,157,3,5.25477707,0,0.133452,1.815157116
6041,www.dwi.gov.uk,nonspam,340,4,5.9,0.288235294,0.183919,2.244976077
6042,www.dwp.gov.uk,nonspam,211,5,5.706161137,0.72985782,0.144019,2.099406528
6047,www.dysgu.cymru.gov.uk,nonspam,2,2,8,0,0.0430108,0.310344828
6052,www.e-drivel.co.uk,nonspam,766,1,4.349869452,0.171018277,0.406639,2.556456644
6053,www.e-envoy.gov.uk,nonspam,10,2,4.6,0.1,0.25,0.7
6055,www.e-learningcentre.co.uk,nonspam,681,0,4.65051395,0.082232012,0.162519,2.707952146
6056,www.e-lindsey.gov.uk,nonspam,1902,8,5.646161935,0.261829653,0.253374,3.656638704
6062,www.e-scapegames.co.uk,nonspam,3322,8,5.599337748,0.744130042,0.160843,5.44806163
6063,www.e-scorts.co.uk,nonspam,483,7,5.014492754,0.118012422,0.141044,2.337087691
6068,www.e.volve.org.uk,nonspam,292,5,5.647260274,0.445205479,0.119458,2.147123894
6070,www.eadt.co.uk,nonspam,6,2,4.666666667,0,0.2,0.523076923
6071,www.eaga.co.uk,nonspam,135,2,4.4,0,0.0502751,1.660592255
6074,www.eai.cam.ac.uk,nonspam,351,7,5.096866097,0.15954416,0.149071,2.131474104
6075,www.ealing.gov.uk,nonspam,234,0,5.324786325,0.269230769,0.116842,1.875792142
6077,www.eandl.co.uk,nonspam,674,14,4.988130564,0.129080119,0.115263,2.531994981
6079,www.earth.man.ac.uk,nonspam,267,6,6.059925094,0.029962547,0.22207,2.204678363
6080,www.earth.ox.ac.uk,nonspam,169,8,5.792899408,0.112426036,0.246289,1.891268534
6081,www.earthscan.co.uk,nonspam,739,16,5.161028417,0.00541272,0.110721,2.447849462
6082,www.easier.co.uk,nonspam,186,8,4.85483871,0.822580645,0.068884,1.983606557
6085,www.easisites.co.uk,nonspam,1894,6,4.489440338,0.062829989,0.0995131,3.010133179
6086,www.east-ayrshire.gov.uk,nonspam,770,7,5.001298701,0.323376623,0.0724008,2.350457782
6088,www.eastbourne.gov.uk,nonspam,297,8,5.62962963,0.168350168,0.0800651,1.976907631
6089,www.eastbournefhs.org.uk,nonspam,17,6,5.352941176,0,0.122312,0.907563025
6091,www.eastbournetheatres.co.uk,nonspam,287,2,5.045296167,0.167247387,0.2032,1.991963261
6092,www.eastcambs.gov.uk,nonspam,697,7,5.032998565,0.827833572,0.062027,2.351789709
6094,www.easterneyebalti.co.uk,nonspam,33,4,5.242424242,0.060606061,0.060153,1.240963855
6097,www.eastlintonschool.org.uk,nonspam,275,0,4.818181818,0,0.0781204,2.096985583
6098,www.eastman.ucl.ac.uk,nonspam,730,4,5.080821918,0.126027397,0.144781,2.353658537
6100,www.eastriding.gov.uk,nonspam,563,7,5.792184725,0.262877442,0.123828,2.517445688
6101,www.eaststaffsbc.gov.uk,nonspam,313,5,5.78913738,1.329073482,0.0840289,2.07925636
6102,www.eastsussex.gov.uk,nonspam,10,2,4.6,0.1,0.343284,0.7
6103,www.eastsussexcc.gov.uk,nonspam,10,2,4.6,0.1,0.343284,0.7
6107,www.easynet.co.uk,nonspam,10,2,5,0.1,0.328947,0.697674419
6109,www.eatanddrink.co.uk,nonspam,550,6,5.292727273,0.289090909,0.124338,2.17672956
6110,www.eatwell.gov.uk,nonspam,194,10,5.030927835,0.396907216,0.0583313,1.842519685
6111,www.eazyloans.co.uk,nonspam,534,2,4.956928839,0.074906367,0.144605,2.356296296
6112,www.eazyneazy.co.uk,nonspam,190,5,5.210526316,0,0.123998,1.870047544
6113,www.ebay.co.uk,nonspam,950,7,5.046315789,0.850526316,0.119209,2.487656994
6115,www.ebi.ac.uk,nonspam,104,3,5.163461538,0.163461538,0.0390631,1.775623269
6118,www.ebusinessdirectories.co.uk,nonspam,263,5,5.779467681,0.102661597,0.164913,2.080513419
6119,www.eca.ac.uk,nonspam,9,6,5.555555556,0,0.0149031,0.655555556
6121,www.ecat.org.uk,nonspam,200,10,5.015,0.05,0.106453,1.949756888
6122,www.ecb.co.uk,nonspam,1185,7,4.901265823,0.972151899,0.19351,2.472772277
6124,www.ecdl.co.uk,nonspam,10,2,5,0.1,0.297619,0.697674419
6125,www.ecdti.co.uk,nonspam,115,7,5.965217391,1.826086957,0.155133,2.262711864
6127,www.ecentro.co.uk,nonspam,989,8,5.338725986,0.248736097,0.106751,2.179005909
6128,www.eci.ox.ac.uk,nonspam,296,3,5.712837838,0.516891892,0.0905101,2.148108108
6130,www.eclipse.co.uk,nonspam,29,3,5.24137931,0.206896552,0.43553,1.198675497
6131,www.ecn.ac.uk,nonspam,241,6,5.091286307,0.165975104,0.151613,2.033240997
6133,www.econ.bbk.ac.uk,nonspam,12,14,6.25,0,0.0574713,0.813084112
6134,www.econ.cam.ac.uk,nonspam,151,6,5.847682119,0.437086093,0.0784331,1.79826087
6135,www.econ.ed.ac.uk,nonspam,88,5,5.795454545,1,0.0603908,1.661111111
6136,www.econ.ox.ac.uk,nonspam,318,7,5.918238994,0.305031447,0.313667,2.127659574
6137,www.econ.ucl.ac.uk,nonspam,6,7,7.333333333,0,0.134969,0.609756098
6138,www.economics.ltsn.ac.uk,nonspam,297,7,5.262626263,0.515151515,0.178343,2.118451025
6139,www.economics.ox.ac.uk,nonspam,318,7,5.918238994,0.305031447,0.313667,2.127659574
6140,www.economics.soton.ac.uk,nonspam,503,6,5.570576541,0.48111332,0.164148,2.417702999
6141,www.economicsnetwork.ac.uk,nonspam,297,7,5.262626263,0.515151515,0.178343,2.118451025
6144,www.ecu.ac.uk,nonspam,260,4,5.396153846,0.365384615,0.100186,2.188157895
6146,www.eddington-hook.co.uk,nonspam,566,12,4.978798587,0.056537102,0.0945067,2.300475867
6149,www.edgehill.ac.uk,nonspam,167,8,5.341317365,0.173652695,0.0977427,1.880994671
6153,www.edinburgh.gov.uk,nonspam,19,2,3.947368421,0.052631579,0.250836,0.824561404
6154,www.edinburgharchitecture.co.uk,nonspam,88,4,5.772727273,0.284090909,0.092263,2.062283737
6156,www.edinburghleisure.co.uk,nonspam,490,2,5.36122449,0.048979592,0.0638893,2.25216763
6157,www.edirectory.co.uk,nonspam,1398,12,5.515736767,0.751788269,0.0786307,3.248573466
6158,www.ednet.co.uk,nonspam,104,5,4.384615385,0.009615385,0.313618,1.627906977
6159,www.edp24.co.uk,nonspam,10,2,4.6,0.1,0.291139,0.7
6160,www.edu.dudley.gov.uk,nonspam,115,4,5.582608696,0.252173913,0.0487731,1.811004785
6161,www.edu.salford.ac.uk,nonspam,461,12,5.650759219,0.472885033,0.203898,2.460674157
6162,www.edubase.gov.uk,nonspam,219,9,5.091324201,0.182648402,0.224753,2.094191523
6163,www.educ.cam.ac.uk,nonspam,249,6,5.738955823,0.602409639,0.137087,2.019253911
6164,www.educate.org.uk,nonspam,2123,19,5.219500707,0.384361752,0.182307,3.303477608
6165,www.education.bham.ac.uk,nonspam,539,7,5.011131725,0.222634508,0.109877,2.325915291
6166,www.education.ed.ac.uk,nonspam,266,11,4.672932331,0.135338346,0.0341268,2.125352113
6169,www.education.find-ez.co.uk,nonspam,596,7,5.899328859,1.10738255,0.150998,3.075542259
6171,www.education.leeds.ac.uk,nonspam,85,7,5.788235294,0.458823529,0.098184,1.843450479
6172,www.education.soton.ac.uk,nonspam,298,3,5.865771812,0.191275168,0.335058,2.359861592
6174,www.eduserv.org.uk,nonspam,178,3,5.573033708,0.039325843,0.150943,1.836734694
6175,www.eduwight.iow.gov.uk,nonspam,394,8,5.395939086,0.299492386,0.153402,2.70096463
6177,www.edworthys.co.uk,nonspam,1092,10,5.47985348,0.701465201,0.0586247,2.615896488
6180,www.ee.leeds.ac.uk,nonspam,1,1,7,0,0.0067243,0.156862745
6182,www.ee.ucl.ac.uk,nonspam,434,0,5.359447005,0.225806452,0.121108,2.253061224
6184,www.eef.org.uk,nonspam,6,2,4.666666667,0,0.227642,0.523076923
6186,www.een.bris.ac.uk,nonspam,238,10,5.281512605,0.117647059,0.093876,1.936528497
6189,www.efestivals.co.uk,nonspam,475,9,4.612631579,0.256842105,0.0837794,2.459409594
6192,www.efm.bris.ac.uk,nonspam,526,0,5.319391635,0.188212928,0.223625,2.438738078
6193,www.egeneration.co.uk,nonspam,91,6,3.362637363,0,0.0435339,1.62704918
6194,www.egigs.co.uk,nonspam,448,0,4.555803571,0.549107143,0.0724067,2.160590278
6199,www.ehsni.gov.uk,nonspam,89,10,4.101123596,0.033707865,0.0183555,1.528619529
6203,www.ekklesia.co.uk,nonspam,853,16,5.046893318,0.049237984,0.156176,2.514870795
6205,www.elc.co.uk,nonspam,10,3,5.8,0.1,0.244726,0.747252747
6206,www.elearning.ac.uk,nonspam,823,9,5.263669502,0.102065614,0.123556,2.65995872
6207,www.elec.gla.ac.uk,nonspam,62,8,3.532258065,17.93548387,0.019929,1.370731707
6208,www.elec.qmul.ac.uk,nonspam,195,8,5.820512821,0.81025641,0.0746269,2.036753446
6209,www.elec.york.ac.uk,nonspam,268,12,5.757462687,0.063432836,0.251836,2.307006369
6210,www.electoralcommission.gov.uk,nonspam,537,3,5.126629423,0.472998138,0.084536,2.343304843
6216,www.electricalstore-uk.co.uk,nonspam,624,3,5.935897436,0.690705128,0.13256,2.619854722
6217,www.electricbluesclub.co.uk,nonspam,859,7,5.196740396,0.484284051,0.137303,2.420645748
6218,www.electrifyingtouch.co.uk,nonspam,436,4,5.548165138,0.229357798,0.0951314,2.949380165
6225,www.electronicsweekly.co.uk,nonspam,14,1,5.071428571,0.071428571,0.170264,0.867346939
6229,www.elib.scot.nhs.uk,nonspam,10,2,4.6,0.1,0.302632,0.7
6230,www.eliteelectronics.co.uk,nonspam,665,3,4.676691729,0.863157895,0.0881819,2.446532728
6232,www.elmbridge.gov.uk,nonspam,10,2,4.6,0.1,0.340741,0.7
6233,www.els.salford.ac.uk,nonspam,281,18,5.548042705,0.220640569,0.15692,2.114942529
6234,www.elsc.org.uk,nonspam,32,6,5.09375,0.3125,0.0902048,1.196319018
6235,www.elwa.ac.uk,nonspam,1,1,11,0,0.0632184,0.222222222
6237,www.elysian.co.uk,nonspam,1352,7,4.764792899,0.023668639,0.200548,2.791547278
6238,www.email4property.co.uk,nonspam,187,27,4.614973262,0.395721925,0.110968,1.912568306
6240,www.emkaraoke.co.uk,nonspam,399,15,4.957393484,0.022556391,0.0885725,2.332679097
6241,www.emma.cam.ac.uk,nonspam,146,4,4.821917808,0.226027397,0.17046,1.785714286
6244,www.employers-forum.co.uk,nonspam,10,2,4.6,0.1,0.338235,0.7
6245,www.employment-guide.co.uk,nonspam,534,2,5.338951311,0.232209738,0.0660581,2.541291291
6247,www.employmentappeals.gov.uk,nonspam,220,3,5.390909091,0,0.121728,2.196875
6248,www.ems.bbk.ac.uk,nonspam,12,14,6.25,0,0.0574713,0.813084112
6253,www.enfield.gov.uk,nonspam,228,5,5,1.157894737,0.0493314,1.81192053
6256,www.eng.bham.ac.uk,nonspam,200,4,6.625,0.7,0.0750666,2.169274538
6257,www.eng.cam.ac.uk,nonspam,149,4,6.093959732,0.798657718,0.0669962,1.897666068
6258,www.eng.hull.ac.uk,nonspam,336,11,5.020833333,0.029761905,0.150156,2.083419156
6259,www.eng.livjm.ac.uk,nonspam,530,4,5.801886792,0,0.235308,2.398536261
6260,www.eng.ox.ac.uk,nonspam,296,6,5.594594595,0.047297297,0.106468,2.243678161
6262,www.engc.org.uk,nonspam,435,0,5.967816092,0.114942529,0.127844,2.246849518
6263,www.engin.cf.ac.uk,nonspam,10,2,5,0.1,0.260417,0.697674419
6264,www.engineering.lancs.ac.uk,nonspam,430,4,6.097674419,0.276744186,0.233607,2.412648221
6265,www.engineering.leeds.ac.uk,nonspam,161,3,6.124223602,0.577639752,0.167716,2.23151751
6269,www.englandswebsite.co.uk,nonspam,213,5,5.910798122,1.215962441,0.0741286,2.3476874
6270,www.english-heritage.org.uk,nonspam,211,12,5.829383886,0.971563981,0.078509,1.968579235
6271,www.english-nature.org.uk,nonspam,362,5,5.11878453,0.185082873,0.0785036,2.447513812
6272,www.english.bham.ac.uk,nonspam,189,4,6.010582011,0.682539683,0.0739583,2.312390925
6274,www.english.ex.ac.uk,nonspam,452,5,4.949115044,0.103982301,0.169239,2.22231405
6275,www.english.heacademy.ac.uk,nonspam,822,5,5.327250608,0.245742092,0.192924,2.447529412
6276,www.english.ltsn.ac.uk,nonspam,814,5,5.341523342,0.243243243,0.194724,2.442972078
6277,www.english.ox.ac.uk,nonspam,37,4,5.72972973,0.054054054,0.0240445,1.214634146
6278,www.englishpartnerships.co.uk,nonspam,136,4,5.647058824,0.213235294,0.101359,1.769080235
6279,www.englit.ed.ac.uk,nonspam,535,0,5.659813084,0.112149533,0.162971,2.589389535
6280,www.engsc.ac.uk,nonspam,1404,5,5.365384615,0.148148148,0.231535,3.703688355
6281,www.enhancementthemes.ac.uk,nonspam,292,1,6.044520548,0.366438356,0.0714401,2.160714286
6282,www.enhanceservices.co.uk,nonspam,530,8,5.490566038,0.018867925,0.267463,2.425952045
6283,www.enjoy.co.uk,nonspam,105,14,4.00952381,4.476190476,0.0339461,1.807560137
6284,www.enm.bris.ac.uk,nonspam,306,7,5.973856209,0.307189542,0.186189,2.371111111
6286,www.enterprise.apu.ac.uk,nonspam,342,24,5.769005848,0.081871345,0.151734,2.294350842
6289,www.entsweb.co.uk,nonspam,140,6,5.992857143,0.192857143,0.168779,1.897286822
6295,www.envirowise.gov.uk,nonspam,308,0,5.733766234,0.548701299,0.150452,2.135942327
6296,www.eoc.org.uk,nonspam,493,1,5.322515213,0.509127789,0.103855,2.288546256
6302,www.epilepsy.org.uk,nonspam,300,2,4.97,1.1,0.0789892,1.961664841
